episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy,total_water_mm,total_nitrogen_kgha,vs_baseline_pct
899,cotton,-90.0653,-61.6519,-0.619561,11.591698,0.56798,2015.0,0.0,59.65
900,maize,-37.3328,-61.6395,0.000155,5.797053,0.001801,1645.0,0.0,59.66
901,cotton,-92.093,-62.1919,0.635779,11.475192,0.579636,2035.0,50.0,59.29
902,maize,-40.7177,-62.2184,0.00061,24.049885,0.001975,1670.0,0.0,59.28
903,maize,-35.8989,-62.2096,0.000486,7.709069,0.002124,1630.0,0.0,59.28
904,maize,-38.3309,-61.7426,0.000281,4.1839,0.002274,1665.0,0.0,59.59
905,maize,-39.1855,-61.2066,-0.000105,2.046764,0.002241,1630.0,0.0,59.94
906,maize,-33.5868,-61.1942,6.1e-05,3.409668,0.002298,1625.0,0.0,59.95
907,cotton,-93.0273,-61.7773,-1.827017,18.908857,0.657431,2080.0,110.0,59.57
908,cotton,-90.0311,-62.3205,-1.515473,13.499299,0.688156,2010.0,10.0,59.21
909,cotton,-103.3194,-62.5538,-2.629754,36.267456,0.753014,2165.0,20.0,59.06
910,cotton,-86.5521,-62.9924,0.711292,17.862165,0.755323,2000.0,90.0,58.77
911,maize,-39.1185,-63.0331,-0.001715,18.108606,0.003955,1615.0,0.0,58.74
912,cotton,-92.7437,-63.6066,1.317605,13.714808,0.796016,2065.0,40.0,58.37
913,cotton,-96.5637,-63.6861,0.924499,3.74192,0.819219,2085.0,5.0,58.32
914,cotton,-96.9314,-63.8396,0.303359,7.516419,0.818649,2095.0,110.0,58.22
915,maize,-36.7572,-63.4463,-0.000986,4.733734,0.004466,1620.0,0.0,58.47
916,maize,-36.868,-63.0104,-0.000906,4.195476,0.004586,1630.0,0.0,58.76
917,maize,-34.8261,-62.3928,0.000134,3.423108,0.004978,1650.0,0.0,59.16
918,maize,-36.7817,-61.9057,0.000288,3.17772,0.005426,1655.0,0.0,59.48
919,cotton,-81.962,-61.8062,1.730649,63.933029,0.811504,1955.0,80.0,59.55
920,cotton,-95.3353,-62.3977,-0.164272,6.578367,0.832156,2075.0,100.0,59.16
921,maize,-39.0116,-61.9231,0.00084,8.646076,0.005868,1625.0,0.0,59.47
922,maize,-40.2035,-61.9601,0.0005,9.309822,0.005619,1650.0,0.0,59.45
923,cotton,-96.2102,-62.0259,-1.369709,9.84361,0.78722,2065.0,60.0,59.4
924,maize,-34.8449,-61.4812,-0.000718,23.626419,0.005666,1605.0,0.0,59.76
925,maize,-36.194,-61.4766,-0.000665,11.738157,0.005667,1610.0,0.0,59.76
926,cotton,-88.2994,-61.5302,0.099081,8.73219,0.781331,1995.0,180.0,59.73
927,maize,-38.772,-61.071,-0.000923,4.919077,0.0062,1605.0,0.0,60.03
928,maize,-35.0634,-61.2265,0.000662,4.320974,0.007061,1625.0,0.0,59.93
929,maize,-34.9802,-61.224,-0.015554,7.601284,0.006755,1610.0,40.0,59.93
930,cotton,-87.5981,-61.7135,-2.459217,46.885391,0.829763,1975.0,90.0,59.61
931,cotton,-80.6801,-62.1382,-1.884027,16.98851,0.832226,1950.0,80.0,59.33
932,cotton,-93.9447,-62.7119,-4.317956,79.208405,0.87914,2065.0,110.0,58.95
933,cotton,-99.641,-63.338,-3.974061,86.038292,0.931509,2125.0,120.0,58.54
934,maize,-39.0449,-63.3536,-0.000881,8.64541,0.009437,1650.0,0.0,58.53
935,cotton,-96.3887,-63.3869,0.138094,28.702633,0.967162,2090.0,220.0,58.51
936,cotton,-90.6848,-63.9169,3.455777,20.484221,0.951662,2045.0,165.0,58.16
937,maize,-35.8776,-63.9204,0.002006,2.826417,0.012392,1635.0,0.0,58.16
938,maize,-37.6406,-63.3959,-0.000445,1.481737,0.014049,1620.0,0.0,58.51
939,maize,-38.0175,-62.8377,0.051127,12.103945,0.013771,1645.0,0.0,58.87
940,cotton,-92.238,-63.3552,8.230425,81.61438,1.063437,2025.0,390.0,58.53
941,maize,-33.3648,-62.8077,0.001981,6.516566,0.016476,1615.0,0.0,58.89
942,maize,-34.6847,-62.8522,0.000904,4.312327,0.017791,1635.0,0.0,58.86
943,maize,-35.1386,-62.8132,-0.047702,5.56004,0.018421,1630.0,0.0,58.89
944,maize,-36.0169,-62.351,-0.005825,6.300706,0.021158,1620.0,0.0,59.19
945,maize,-40.1306,-61.9103,-0.026597,7.17308,0.025681,1665.0,0.0,59.48
946,maize,-38.7919,-61.4572,-0.000184,5.500904,0.028696,1645.0,0.0,59.77
947,cotton,-93.3074,-61.4882,8.501187,154.582291,1.226375,2050.0,215.0,59.75
948,cotton,-87.2159,-61.9976,9.773709,183.465866,1.269416,1975.0,350.0,59.42
949,cotton,-97.2418,-62.5765,8.462601,95.198013,1.32039,2090.0,355.0,59.04
950,cotton,-94.0718,-63.1366,6.26381,83.124886,1.284688,2055.0,370.0,58.68
951,maize,-35.4683,-63.1181,-0.023484,17.451895,0.042942,1620.0,40.0,58.69
952,cotton,-89.575,-63.1549,0.243131,28.138968,1.264655,2045.0,345.0,58.66
953,maize,-36.8688,-63.1352,0.002165,3.652935,0.044961,1620.0,0.0,58.68
954,maize,-38.6858,-63.1737,-0.016608,9.075706,0.04199,1660.0,40.0,58.65
955,maize,-37.3222,-62.7551,-0.131823,6.055693,0.042235,1645.0,0.0,58.93
956,maize,-37.0569,-62.7677,-0.065286,16.910553,0.036659,1590.0,0.0,58.92
957,maize,-40.7631,-62.2666,-0.023214,8.613894,0.030781,1645.0,0.0,59.24
958,cotton,-100.8292,-62.9294,-13.906699,189.581757,1.256794,2115.0,280.0,58.81
959,cotton,-103.4419,-63.6168,-13.388932,163.857849,1.287997,2155.0,465.0,58.36
960,cotton,-87.388,-64.1109,-7.023788,64.365364,1.075712,2010.0,320.0,58.04
961,cotton,-104.2356,-64.787,-10.030771,116.591278,1.385026,2145.0,290.0,57.6
962,maize,-31.1558,-64.7314,0.167435,66.007996,0.019928,1610.0,0.0,57.63
963,maize,-34.5165,-64.7148,0.206407,68.967285,0.020552,1625.0,0.0,57.64
964,cotton,-93.2469,-64.6561,1.027807,11.235045,1.151645,2070.0,375.0,57.68
965,maize,-39.4276,-64.1899,0.023898,41.245865,0.027609,1630.0,0.0,57.99
966,cotton,-93.8263,-64.252,1.325433,9.739303,1.205169,2025.0,305.0,57.95
967,maize,-39.0423,-63.7911,0.267367,26.830433,0.025732,1670.0,40.0,58.25
968,maize,-39.7379,-63.3677,0.27717,21.73337,0.030089,1665.0,40.0,58.52
969,cotton,-90.6073,-63.8957,-4.870614,26.208769,1.186766,1995.0,340.0,58.18
970,maize,-41.0936,-63.4427,0.013359,8.318421,0.04524,1645.0,0.0,58.48
971,cotton,-104.4094,-63.623,-10.249442,92.447495,1.425028,2170.0,360.0,58.36
972,cotton,-98.541,-63.7483,-8.783135,55.082592,1.316275,2095.0,250.0,58.28
973,cotton,-99.5951,-63.8914,-6.261429,30.33717,1.345491,2125.0,405.0,58.18
974,maize,-32.8903,-63.853,-0.008268,7.850001,0.057606,1635.0,0.0,58.21
975,maize,-34.5216,-63.3586,-0.007277,6.142343,0.065243,1635.0,0.0,58.53
976,maize,-38.8213,-62.8131,-0.078875,9.523641,0.069377,1635.0,0.0,58.89
977,maize,-35.6773,-62.8218,-0.076177,5.496654,0.08457,1640.0,0.0,58.88
978,cotton,-101.6928,-63.4326,4.371818,14.832024,1.645644,2130.0,310.0,58.48
979,cotton,-91.0446,-63.9033,2.941372,61.507618,1.362567,2045.0,370.0,58.17
980,maize,-38.0981,-63.4378,-0.069677,5.586619,0.140252,1650.0,20.0,58.48
981,cotton,-103.7643,-64.118,2.994424,25.432827,1.590562,2175.0,300.0,58.03
982,cotton,-92.1519,-64.2049,3.51107,69.437859,1.439588,2080.0,395.0,57.98
983,maize,-35.9245,-63.6367,-0.159987,4.064294,0.200034,1650.0,120.0,58.35
984,maize,-32.1948,-63.601,-0.235733,16.535446,0.246823,1615.0,20.0,58.37
985,maize,-35.843,-63.0542,-0.113409,4.565426,0.352817,1630.0,140.0,58.73
986,maize,-36.3733,-62.4757,-0.042903,3.29301,0.309934,1650.0,280.0,59.11
987,cotton,-103.835,-63.1334,-5.552208,28.696835,1.677889,2160.0,415.0,58.68
988,cotton,-101.835,-63.2488,-3.543155,13.279447,1.661807,2135.0,335.0,58.6
989,maize,-35.5578,-62.6478,0.256459,6.981959,0.178977,1645.0,440.0,59.0
990,maize,-40.4477,-62.6899,0.554565,9.029058,0.170718,1675.0,420.0,58.97
991,cotton,-94.1631,-63.3142,3.24406,18.606012,1.523802,2060.0,495.0,58.56
992,maize,-38.0493,-62.7551,0.319059,15.198537,0.169167,1650.0,440.0,58.93
993,cotton,-100.5936,-63.3846,-1.630063,7.27086,1.56047,2125.0,495.0,58.51
994,cotton,-101.2741,-63.5186,-2.161137,9.939909,1.582457,2130.0,490.0,58.43
995,maize,-38.2164,-63.0424,0.077712,9.411572,0.142347,1660.0,420.0,58.74
996,cotton,-101.5898,-63.1395,-0.77047,5.507164,1.588715,2175.0,515.0,58.67
997,cotton,-97.6663,-63.716,1.304672,11.60582,1.573808,2105.0,490.0,58.3
998,cotton,-103.9583,-64.3635,1.260408,13.118034,1.633869,2170.0,530.0,57.87
999,maize,-38.6819,-63.8496,-0.028334,1.628544,0.146327,1645.0,480.0,58.21
1000,maize,-37.6158,-63.8525,-0.038897,2.86804,0.149351,1635.0,440.0,58.21
