episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy_water,entropy_nitrogen,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
1615,maize,14.018,14.673,-0.043239,0.757175,0.0043,0.8119,730.0,170.0,100.05,7088.1,1164.02,1152.39
1616,maize,19.0997,14.6775,0.103621,3.035758,0.0022,0.6994,730.0,85.0,100.05,7932.4,1460.11,1153.33
1617,maize,9.9108,14.6193,-0.144486,6.120832,0.0044,0.7973,730.0,180.0,100.05,5963.3,872.83,1150.53
1618,maize,16.2869,14.6776,0.041314,1.773746,0.0025,0.6801,730.0,80.0,100.05,7437.9,1341.47,1154.16
1619,maize,14.0243,14.6797,-0.020448,0.505312,0.0046,0.7317,730.0,110.0,100.05,6977.3,1196.32,1156.34
1620,maize,13.9984,14.6639,-0.004815,0.593898,0.0025,0.7295,730.0,100.0,100.05,6758.0,1151.5,1155.65
1621,maize,19.0427,14.7043,0.135972,6.180979,0.0016,0.5757,730.0,85.0,100.05,7484.5,1348.13,1157.93
1622,maize,13.7823,14.6822,0.004955,0.843743,0.0033,0.7398,730.0,150.0,100.05,6731.9,1094.97,1156.11
1623,maize,16.7703,14.7508,0.09394,2.089431,0.002,0.6675,730.0,80.0,100.05,6738.0,1166.49,1158.83
1624,maize,14.7077,14.7519,0.023242,0.666369,0.0038,0.7316,730.0,160.0,100.05,7180.5,1197.13,1159.58
1625,maize,11.1681,14.7101,-0.052268,3.569765,0.0021,0.6662,730.0,140.0,100.05,5758.0,861.5,1156.12
1626,maize,16.168,14.6903,0.006374,0.544905,0.0026,0.6782,730.0,60.0,100.05,7685.2,1423.31,1155.46
1627,maize,8.6906,14.6179,-0.111896,8.431068,0.0046,0.7379,730.0,105.0,100.05,5427.7,813.92,1154.63
1628,maize,17.5153,14.6601,0.067674,2.336184,0.0017,0.6895,730.0,45.0,100.05,7763.7,1457.92,1158.88
1629,maize,7.8564,14.5763,-0.125055,9.689079,0.0044,0.6404,730.0,80.0,100.05,5487.9,853.97,1154.7
1630,maize,12.8816,14.5961,-0.05723,1.977228,0.0043,0.5804,730.0,95.0,100.05,7272.0,1285.0,1157.91
1631,maize,15.9569,14.5867,-0.018902,0.428042,0.0031,0.4627,730.0,120.0,100.05,7410.3,1294.58,1156.97
1632,maize,14.6552,14.5956,-0.002629,0.367574,0.0032,0.7358,732.0,110.0,100.05,6992.2,1198.85,1159.93
1633,maize,16.2207,14.6102,0.055374,1.279461,0.0039,0.5445,730.0,150.0,100.05,7215.0,1215.76,1160.9
1634,maize,17.6123,14.6545,0.051456,2.520836,0.0022,0.6881,730.0,20.0,100.05,7519.1,1421.77,1163.19
1635,maize,14.082,14.6282,0.026501,0.342703,0.004,0.5413,730.0,170.0,100.05,7331.6,1224.89,1163.39
1636,maize,14.9786,14.6332,0.014296,0.848468,0.003,0.6256,730.0,50.0,100.05,7093.3,1285.31,1167.21
1637,maize,16.7396,14.6518,0.056804,1.561993,0.0028,0.4816,730.0,135.0,100.05,7815.3,1380.83,1169.23
1638,maize,19.197,14.6983,0.042477,2.44145,0.0023,0.4597,730.0,40.0,100.05,7825.0,1478.25,1172.62
1639,maize,8.6488,14.6927,-0.092966,8.301186,0.0063,0.7263,730.0,100.0,100.05,6508.9,1089.22,1175.41
1640,maize,17.3048,14.7379,0.000611,0.273323,0.0033,0.5788,730.0,45.0,100.05,7481.9,1387.47,1178.58
1641,maize,14.4077,14.686,0.015338,0.42747,0.002,0.5782,730.0,90.0,100.05,7298.0,1296.5,1177.43
1642,maize,10.4229,14.6188,-0.071001,4.133704,0.0034,0.5484,730.0,40.0,100.05,6838.0,1231.51,1177.05
1643,maize,8.4653,14.5426,-0.055989,17.700596,0.0031,0.4908,730.0,60.0,100.05,5613.6,905.41,1174.32
1644,maize,13.9414,14.5474,-0.054282,1.282871,0.0035,0.5336,730.0,30.0,100.05,7444.1,1393.03,1176.99
1645,maize,14.6723,14.5797,0.008363,0.536266,0.005,0.5171,730.0,85.0,100.05,7489.1,1349.26,1181.77
1646,maize,14.4741,14.5912,-0.003859,0.418826,0.0034,0.5177,730.0,120.0,100.05,7210.8,1244.7,1182.65
1647,maize,17.9678,14.5981,0.14113,3.676685,0.0028,0.4935,730.0,80.0,100.05,7308.7,1309.17,1181.77
1648,maize,15.9589,14.5726,-0.003206,1.336806,0.0053,0.5512,730.0,10.0,100.05,7276.3,1371.06,1182.05
1649,maize,12.1777,14.5789,-0.057815,1.573848,0.0055,0.6102,730.0,80.0,100.05,6414.3,1085.57,1182.45
1650,maize,15.6441,14.5612,0.002103,0.501079,0.0042,0.5109,730.0,120.0,100.05,6841.8,1152.46,1179.69
1651,maize,16.3335,14.5352,0.038674,1.834133,0.0033,0.4193,730.0,80.0,100.05,6289.6,1054.4,1176.7
1652,maize,15.8718,14.5359,0.0131,1.326896,0.005,0.6073,730.0,10.0,100.05,7357.8,1391.45,1177.97
1653,maize,10.8462,14.5229,-0.065836,4.836099,0.0074,0.6235,730.0,140.0,100.05,5740.2,857.05,1176.33
1654,maize,12.1836,14.5461,-0.059643,2.674111,0.0071,0.5869,730.0,60.0,100.05,6101.4,1027.35,1179.25
1655,maize,13.3398,14.577,0.006207,0.606195,0.0058,0.6292,730.0,220.0,100.05,7013.8,1095.44,1182.59
1656,maize,16.1281,14.61,0.032886,1.539121,0.0048,0.597,730.0,40.0,100.05,7702.3,1447.58,1186.25
1657,maize,15.4463,14.595,0.025383,1.286241,0.0042,0.5611,730.0,100.0,100.05,6604.8,1113.2,1184.51
1658,maize,12.866,14.5737,-0.059679,1.237189,0.0079,0.6509,730.0,105.0,100.05,6869.1,1174.28,1183.93
1659,maize,15.5171,14.6174,0.009383,0.194029,0.0058,0.5886,730.0,50.0,100.05,7377.6,1356.4,1187.63
1660,maize,13.639,14.5967,-0.001031,0.684878,0.0057,0.643,730.0,65.0,100.05,7025.0,1253.26,1187.22
1661,maize,14.3704,14.551,-0.003634,0.750812,0.0047,0.5424,730.0,40.0,100.05,6935.2,1255.8,1185.39
1662,maize,6.531,14.4509,-0.102478,14.785108,0.0065,0.6546,730.0,90.0,100.05,4995.5,720.87,1179.21
1663,maize,13.746,14.434,-0.016423,1.297064,0.0062,0.4501,730.0,50.0,100.05,6807.8,1213.94,1178.83
1664,maize,8.6807,14.3429,-0.066072,6.653491,0.0059,0.5471,730.0,85.0,100.05,5254.6,790.64,1173.29
1665,maize,15.2788,14.3205,0.063011,2.255802,0.0059,0.4775,730.0,90.0,100.05,6997.4,1221.35,1172.55
1666,maize,13.4007,14.288,0.068013,0.643199,0.0051,0.5391,730.0,115.0,100.05,6845.5,1158.37,1171.15
1667,maize,13.0784,14.278,0.001487,0.80667,0.0061,0.4242,730.0,0.0,100.05,6649.3,1224.33,1173.11
1668,maize,16.361,14.2713,0.054741,2.139457,0.0076,0.5016,730.0,55.0,100.05,7411.2,1359.81,1173.59
1669,maize,15.1792,14.2974,0.094367,2.263458,0.0039,0.5913,730.0,40.0,100.05,7777.5,1466.38,1177.01
1670,maize,11.4928,14.2831,-0.068951,1.246685,0.0114,0.7444,730.0,120.0,100.05,6917.0,1171.25,1178.68
1671,maize,11.9406,14.2465,-0.010876,1.121916,0.0065,0.6265,730.0,80.0,100.05,5904.8,958.19,1175.92
1672,maize,17.017,14.2523,0.052405,4.933249,0.0073,0.5922,730.0,145.0,100.05,7312.1,1245.03,1175.96
1673,maize,9.3525,14.176,-0.102827,3.727105,0.0096,0.7561,730.0,180.0,100.05,5860.2,847.04,1171.88
1674,maize,14.3289,14.1746,0.003623,2.142157,0.0084,0.6203,730.0,100.0,100.05,7396.0,1311.0,1172.62
1675,maize,20.3072,14.2669,0.068548,9.888898,0.0074,0.4417,730.0,15.0,100.05,8277.8,1616.45,1179.7
1676,maize,13.4865,14.2465,-0.038299,1.312479,0.0109,0.7227,730.0,180.0,100.05,6861.3,1097.33,1178.62
1677,maize,17.9362,14.2396,0.084945,3.952988,0.0084,0.5005,730.0,60.0,100.05,7087.5,1273.88,1178.04
1678,maize,13.6825,14.2492,-0.023621,0.575711,0.0096,0.6526,730.0,55.0,100.05,6841.6,1217.39,1180.83
1679,maize,12.2901,14.2413,-0.053243,2.15208,0.0099,0.7532,730.0,165.0,100.05,6377.8,991.44,1180.51
1680,maize,15.2775,14.2522,-0.006166,0.819634,0.011,0.743,730.0,100.0,100.05,7355.3,1300.83,1181.82
1681,maize,18.1454,14.3096,0.050813,2.036861,0.0072,0.4833,730.0,100.0,100.05,7398.6,1311.64,1185.6
1682,maize,11.3248,14.2756,-0.015301,7.914567,0.0081,0.6201,730.0,100.0,100.05,5981.5,957.37,1182.03
1683,maize,16.5343,14.301,0.105151,1.211167,0.0081,0.7023,730.0,175.0,100.05,7302.8,1212.69,1183.16
1684,maize,16.9431,14.3093,0.05797,1.691786,0.0073,0.745,730.0,80.0,100.05,7413.5,1335.37,1183.82
1685,maize,18.0209,14.4039,0.019227,0.486756,0.0074,0.6942,730.0,95.0,100.05,7434.0,1325.49,1190.04
1686,maize,15.7799,14.4707,-0.011545,0.639207,0.0107,0.7766,730.0,60.0,100.05,7405.9,1353.47,1192.91
1687,maize,11.4074,14.4383,-0.181525,8.756028,0.0152,1.0042,730.0,85.0,100.05,6873.7,1195.42,1193.64
1688,maize,15.0983,14.4335,-0.106174,3.090565,0.0105,0.7393,730.0,105.0,100.05,7110.7,1234.68,1194.67
1689,maize,11.4602,14.423,-0.147663,8.25961,0.0145,0.9947,730.0,100.0,100.05,6816.4,1166.11,1195.44
1690,maize,17.9781,14.4421,0.009226,1.013618,0.0097,0.6402,730.0,100.0,100.05,7413.4,1315.35,1196.66
1691,maize,16.577,14.4605,-0.025607,1.138887,0.0112,0.7472,730.0,60.0,100.05,6510.4,1129.6,1195.88
1692,maize,13.992,14.4121,-0.070388,1.398127,0.0164,0.7773,730.0,160.0,100.05,6816.6,1106.14,1194.06
1693,maize,16.1868,14.4734,-0.000187,0.354242,0.0123,0.7704,730.0,85.0,100.05,7545.0,1363.25,1198.41
1694,maize,15.5592,14.4355,-0.078484,1.09575,0.0164,0.5846,730.0,210.0,100.05,7272.3,1170.08,1196.56
1695,maize,16.7656,14.4782,-0.001195,1.389387,0.0108,0.7357,730.0,80.0,100.05,7964.6,1473.15,1199.78
1696,maize,16.3545,14.488,-0.092421,2.636488,0.0191,0.8054,730.0,75.0,100.05,7614.3,1390.58,1202.38
1697,maize,13.4728,14.4815,-0.065869,1.733607,0.0212,0.8168,730.0,70.0,100.05,6938.9,1226.72,1203.18
1698,maize,18.9678,14.5209,0.040034,3.996978,0.013,0.7427,730.0,60.0,100.05,7713.9,1430.47,1204.21
1699,maize,14.5635,14.5143,0.027915,0.487809,0.0121,0.6736,730.0,80.0,100.05,6781.7,1177.43,1203.36
1700,maize,17.3891,14.564,0.063271,2.206273,0.0103,0.6365,730.0,55.0,100.05,8062.6,1522.65,1206.2
1701,maize,8.9641,14.5199,-0.201199,7.804627,0.0191,0.8453,730.0,115.0,100.05,6224.8,1003.19,1205.48
1702,maize,13.2564,14.508,-0.071871,2.014872,0.0157,0.7141,730.0,170.0,100.05,6504.0,1018.01,1205.34
1703,maize,14.7329,14.4721,0.001244,0.298961,0.0129,0.7593,730.0,90.0,100.05,7103.9,1247.98,1204.72
1704,maize,17.4148,14.4829,0.062807,2.257159,0.0103,0.4949,730.0,90.0,100.05,7731.4,1404.86,1205.99
1705,maize,10.1091,14.4239,-0.219665,4.599873,0.0228,1.0345,730.0,190.0,100.05,6418.1,976.54,1203.85
1706,maize,15.8356,14.3928,0.042916,2.429869,0.0112,0.5952,730.0,65.0,100.05,7333.9,1330.48,1203.06
1707,maize,10.8568,14.3218,-0.020026,1.266492,0.0159,0.6949,730.0,120.0,100.05,7229.2,1249.3,1202.46
1708,maize,11.8317,14.2931,-0.035049,0.923209,0.0143,0.7446,730.0,80.0,100.05,6680.4,1152.09,1201.64
1709,maize,12.6323,14.2517,-0.023404,0.789951,0.0167,0.7624,730.0,120.0,100.05,6819.7,1146.92,1201.11
1710,maize,13.9048,14.2829,0.00138,2.058902,0.0123,0.5764,737.0,40.0,100.05,7058.0,1282.31,1205.73
1711,maize,17.9566,14.3229,0.121161,5.319436,0.007,0.5024,730.0,140.0,100.05,7623.0,1327.75,1208.22
1712,maize,13.7499,14.3278,0.10635,1.521224,0.0107,0.6331,730.0,185.0,100.05,6912.7,1105.18,1207.63
1713,maize,12.1086,14.3672,-0.015709,1.805915,0.0132,0.6903,730.0,130.0,100.05,6386.6,1028.65,1209.28
1714,maize,13.4325,14.3467,0.01088,0.488593,0.0153,0.6659,730.0,85.0,100.05,7214.2,1280.55,1211.67
1715,maize,18.4247,14.3907,0.164138,6.145269,0.0049,0.5616,730.0,70.0,100.05,8017.4,1496.36,1215.0
1716,maize,18.8862,14.3886,0.095253,4.488983,0.0057,0.518,730.0,70.0,100.05,7912.1,1470.03,1215.1
1717,maize,13.7178,14.4267,0.022539,3.021387,0.0061,0.4047,730.0,15.0,100.05,6233.4,1105.34,1217.42
1718,maize,14.8604,14.4124,-0.010496,0.747867,0.0083,0.488,730.0,100.0,100.05,7124.3,1243.07,1216.44
1719,maize,10.36,14.3757,-0.09182,9.703235,0.0094,0.3658,730.0,105.0,100.05,5644.2,868.04,1213.16
1720,maize,14.5052,14.3808,0.02345,1.765414,0.0113,0.6521,730.0,60.0,100.05,7240.7,1312.19,1214.76
1721,maize,9.7928,14.2883,-0.068385,8.246402,0.0073,0.615,732.0,120.0,100.05,5671.9,858.77,1209.87
1722,maize,14.1202,14.2917,-0.003433,3.774817,0.007,0.5107,730.0,30.0,100.05,6617.1,1186.27,1210.78
1723,maize,9.4918,14.2189,-0.109097,6.770826,0.0105,0.6281,730.0,60.0,100.05,5970.2,994.54,1209.06
1724,maize,16.7749,14.2396,0.074481,2.100867,0.0093,0.5607,730.0,105.0,100.05,7602.2,1357.55,1210.67
1725,maize,15.1858,14.2798,0.065165,1.790578,0.0066,0.5854,730.0,90.0,100.05,7006.7,1223.68,1214.29
1726,maize,14.167,14.2597,0.032565,1.771997,0.0047,0.5917,730.0,40.0,100.05,6869.3,1239.33,1212.45
1727,maize,10.7796,14.2806,-0.033669,1.571517,0.0072,0.565,730.0,50.0,100.05,6208.4,1064.09,1214.95
1728,maize,15.7013,14.2625,0.058399,3.404828,0.0048,0.5496,732.0,60.0,100.05,7455.8,1364.76,1214.02
1729,maize,15.3945,14.3379,0.027961,0.977225,0.0056,0.5599,730.0,100.0,100.05,7174.0,1255.49,1218.03
1730,maize,14.1414,14.3505,-0.014397,0.484719,0.0053,0.527,730.0,25.0,100.05,6719.0,1216.74,1217.35
1731,maize,7.6455,14.2674,-0.043232,7.216077,0.007,0.4532,730.0,30.0,100.05,5509.4,909.34,1213.5
1732,maize,13.9899,14.2607,0.016092,1.302573,0.0089,0.5598,730.0,80.0,100.05,6946.5,1218.64,1213.7
1733,maize,12.3991,14.2225,-0.006884,0.964651,0.0046,0.2459,730.0,5.0,100.05,6827.2,1263.8,1214.18
1734,maize,13.1516,14.1779,0.020404,1.314999,0.0053,0.5333,730.0,90.0,100.05,7019.2,1226.8,1212.23
1735,maize,8.8655,14.1257,-0.043352,3.259542,0.0073,0.4452,730.0,15.0,100.05,5459.0,911.74,1209.1
1736,maize,17.331,14.1492,0.025496,4.908898,0.0065,0.2961,730.0,50.0,100.05,7561.0,1402.26,1210.26
1737,maize,15.3771,14.1356,0.046446,2.715022,0.0051,0.4811,730.0,20.0,100.05,7391.7,1389.92,1210.36
1738,maize,14.2717,14.0864,0.001133,2.4662,0.0061,0.6129,730.0,60.0,100.05,7013.9,1255.48,1208.13
1739,maize,14.9161,14.149,0.076705,2.169241,0.0058,0.5391,730.0,65.0,100.05,6855.2,1210.8,1209.34
1740,maize,10.1892,14.0779,-0.054365,5.266949,0.0042,0.4775,730.0,105.0,100.05,5547.7,843.93,1203.91
1741,maize,13.2973,14.0668,-0.04676,0.75797,0.0082,0.6744,730.0,190.0,100.05,6465.5,988.38,1200.83
1742,maize,14.334,14.1059,0.032748,1.038003,0.0054,0.6025,730.0,15.0,100.05,6667.5,1213.86,1200.65
1743,maize,16.0501,14.1817,0.015665,1.650381,0.0082,0.4926,730.0,10.0,100.05,7679.2,1471.8,1206.31
1744,maize,14.8455,14.1908,0.01456,0.935791,0.0063,0.4301,730.0,5.0,100.05,6677.8,1226.45,1204.65
1745,maize,6.1918,14.106,-0.158481,18.220245,0.0069,0.6153,730.0,140.0,100.05,4838.3,631.58,1197.47
1746,maize,13.9611,14.1008,-0.003807,0.53546,0.0086,0.5323,730.0,90.0,100.05,7459.2,1336.8,1198.39
1747,maize,16.7713,14.0889,0.059343,2.777603,0.0053,0.5572,730.0,110.0,100.05,7825.8,1408.45,1199.39
1748,maize,12.4041,14.0533,-0.022831,0.827401,0.0099,0.6281,730.0,20.0,100.05,6623.6,1197.91,1197.65
1749,maize,13.9411,14.071,0.000154,0.223778,0.0086,0.6435,730.0,30.0,100.05,7498.2,1406.54,1200.86
1750,maize,16.0166,14.0747,0.024938,0.631313,0.0062,0.5139,730.0,70.0,100.05,7332.9,1325.21,1202.59
1751,maize,18.1154,14.0925,0.014902,2.152449,0.0067,0.3986,730.0,30.0,100.05,7637.3,1441.32,1206.46
1752,maize,15.5558,14.0894,0.013346,0.639683,0.009,0.4539,730.0,10.0,100.05,7310.6,1379.66,1206.34
1753,maize,16.8912,14.1498,0.105092,1.956508,0.0072,0.4901,730.0,80.0,100.05,7235.8,1290.94,1210.68
1754,maize,12.4992,14.153,-0.005916,3.353461,0.0072,0.5606,730.0,110.0,100.05,6315.1,1030.78,1210.72
1755,maize,12.7543,14.1471,-0.027313,3.513651,0.0055,0.5692,730.0,60.0,100.05,6775.0,1195.75,1211.72
1756,maize,12.6243,14.1121,-0.081523,2.180591,0.0101,0.7816,730.0,80.0,100.05,7062.9,1247.72,1209.72
1757,maize,13.3501,14.0911,-0.008048,1.662509,0.0054,0.523,730.0,110.0,100.05,6640.1,1112.03,1209.71
1758,maize,13.5975,14.0984,-0.020498,1.387582,0.01,0.5029,730.0,30.0,100.05,7183.0,1327.75,1211.24
1759,maize,12.1777,14.065,-0.095447,3.268287,0.0109,0.5838,730.0,115.0,100.05,6370.5,1039.62,1208.08
1760,maize,16.6581,14.0952,0.007355,1.013163,0.0085,0.2805,730.0,10.0,100.05,7793.9,1500.49,1210.55
1761,maize,15.6266,14.1078,-0.018367,0.866015,0.0116,0.5402,730.0,5.0,100.05,7370.8,1399.71,1211.99
1762,maize,13.6159,14.1786,-0.007919,1.06398,0.009,0.5231,730.0,60.0,100.05,6206.0,1053.49,1215.31
1763,maize,15.0506,14.1917,-0.003755,0.575991,0.0085,0.5609,730.0,85.0,100.05,7090.1,1249.52,1215.67
1764,maize,14.442,14.2493,0.005131,0.843607,0.0109,0.6385,730.0,40.0,100.05,7996.9,1521.22,1222.98
1765,maize,19.7345,14.2938,0.066333,7.099707,0.0066,0.5028,730.0,30.0,100.05,8271.6,1599.91,1226.76
1766,maize,10.7488,14.2673,-0.098779,2.701229,0.02,0.7866,730.0,145.0,100.05,6667.7,1083.94,1226.02
1767,maize,11.7738,14.2543,-0.06475,2.501522,0.0089,0.6339,730.0,20.0,100.05,6190.0,1089.49,1224.67
1768,maize,15.0778,14.2414,0.016958,0.372545,0.0109,0.6624,730.0,65.0,100.05,7092.4,1270.1,1223.77
1769,maize,13.6404,14.2261,-0.012018,0.321449,0.0136,0.6755,730.0,70.0,100.05,7308.4,1319.11,1222.3
1770,maize,12.8273,14.2394,-0.038482,0.670692,0.015,0.7508,730.0,120.0,100.05,6942.1,1177.54,1222.36
1771,maize,15.8779,14.2788,0.020464,1.309075,0.0067,0.6223,730.0,30.0,100.05,7650.1,1444.52,1227.22
1772,maize,17.7382,14.286,0.087577,3.444112,0.0058,0.682,730.0,120.0,100.05,7558.5,1331.63,1228.09
1773,maize,2.2107,14.2146,-0.158793,33.278053,0.0104,0.7894,730.0,60.0,100.05,4295.8,575.95,1225.38
1774,maize,16.2781,14.2341,0.03179,1.78258,0.0065,0.5507,730.0,30.0,100.05,7440.7,1392.18,1226.19
1775,maize,11.8271,14.1493,-0.017088,2.107032,0.0111,0.7138,730.0,90.0,100.05,6206.2,1023.56,1220.26
1776,maize,16.9594,14.184,0.081655,2.52243,0.0068,0.5784,730.0,40.0,100.05,7603.9,1422.98,1223.52
1777,maize,16.202,14.1666,0.092464,3.483007,0.0124,0.6545,730.0,50.0,100.05,7350.5,1349.64,1224.28
1778,maize,12.2934,14.1528,-0.029885,1.740874,0.0157,0.6523,730.0,160.0,100.05,6573.7,1045.42,1222.56
1779,maize,17.9511,14.2094,0.089281,3.002915,0.0066,0.6964,730.0,140.0,100.05,7772.5,1365.12,1226.29
1780,maize,13.8822,14.1954,-0.005322,0.46656,0.0162,0.7638,730.0,120.0,100.05,7105.5,1218.37,1225.47
1781,maize,11.6051,14.13,-0.032277,0.724293,0.0144,0.8372,730.0,30.0,100.05,7096.3,1306.08,1225.41
1782,maize,15.314,14.1699,0.034222,1.050472,0.0106,0.7208,730.0,70.0,100.05,7092.5,1265.11,1228.49
1783,maize,15.1915,14.1565,0.047549,0.326536,0.014,0.8084,730.0,100.0,100.05,7374.8,1305.71,1229.42
1784,maize,16.1422,14.1485,0.035656,0.824715,0.0092,0.6661,730.0,100.0,100.05,7364.5,1303.11,1229.1
1785,maize,15.1498,14.1198,-0.006745,1.009587,0.0103,0.4568,730.0,50.0,100.05,6841.3,1222.32,1228.07
1786,maize,4.5052,14.007,-0.129293,21.487173,0.0145,0.7828,730.0,40.0,100.05,4708.3,699.07,1221.52
1787,maize,11.5572,14.0085,-0.065557,1.782789,0.0126,0.7408,730.0,110.0,100.05,6599.7,1101.94,1220.59
1788,maize,12.6178,13.9837,-0.009292,0.817733,0.0088,0.6999,730.0,75.0,100.05,7305.7,1313.41,1221.38
1789,maize,16.3546,14.0326,0.064456,1.480994,0.0097,0.6697,730.0,80.0,100.05,7633.9,1390.48,1223.62
1790,maize,15.9357,14.0122,0.056429,1.096753,0.0144,0.6909,730.0,140.0,100.05,7435.2,1280.8,1223.27
1791,maize,12.8855,13.9753,-0.030518,1.10315,0.0152,0.7208,730.0,80.0,100.05,6675.7,1150.92,1223.49
1792,maize,11.3716,13.9491,-0.070531,1.595094,0.011,0.7423,730.0,135.0,100.05,6140.8,962.2,1222.05
1793,maize,16.8766,13.956,0.028467,1.105553,0.0134,0.7373,730.0,150.0,100.05,7140.5,1197.13,1220.39
1794,maize,7.37,13.8741,-0.282827,9.279879,0.025,1.0822,732.0,210.0,100.05,6463.9,966.78,1218.35
1795,maize,13.6664,13.8431,-0.037355,1.061,0.0247,0.8148,730.0,100.0,100.05,7041.0,1222.24,1215.84
1796,maize,12.8906,13.8085,-0.048005,0.85649,0.0145,0.7026,730.0,40.0,100.05,6766.9,1213.72,1214.08
1797,maize,14.5642,13.8194,0.017005,0.471147,0.0195,0.698,730.0,50.0,100.05,7208.1,1314.03,1214.95
1798,maize,7.7304,13.707,-0.181736,8.50107,0.025,0.986,730.0,130.0,100.05,5838.5,891.63,1209.56
1799,maize,14.8677,13.7101,0.020585,0.443974,0.013,0.7663,730.0,115.0,100.05,7317.1,1276.26,1210.55
1800,maize,17.707,13.7132,0.098324,4.24869,0.0107,0.5909,730.0,90.0,100.05,7685.3,1393.33,1209.25
1801,maize,11.6483,13.7401,-0.027617,0.832008,0.0157,0.9255,730.0,110.0,100.05,6481.6,1072.39,1209.95
1802,maize,12.0939,13.7285,0.044819,2.505789,0.0099,0.687,730.0,100.0,100.05,5803.9,912.98,1208.9
1803,maize,14.6896,13.728,0.106774,1.613317,0.015,0.9413,735.0,190.0,100.05,7627.4,1275.86,1209.18
1804,maize,15.2349,13.7062,0.087121,1.643731,0.0129,0.7183,730.0,180.0,100.05,6695.9,1055.96,1205.69
1805,maize,17.0883,13.776,-0.004974,1.79328,0.0155,0.4699,730.0,30.0,100.05,7482.5,1402.63,1209.95
1806,maize,13.8661,13.7563,0.008825,0.800096,0.0201,0.7266,730.0,75.0,100.05,7318.6,1316.66,1209.81
1807,maize,16.3693,13.8114,0.068256,1.318876,0.0132,0.7282,730.0,125.0,100.05,7487.7,1308.93,1210.41
1808,maize,17.5029,13.8682,0.062941,1.365824,0.0159,0.6877,730.0,165.0,100.05,7599.7,1296.94,1211.85
1809,maize,12.2102,13.8639,-0.05952,2.557696,0.0227,0.7302,730.0,70.0,100.05,6419.5,1096.86,1211.35
1810,maize,15.382,13.8787,0.003041,0.355859,0.0219,0.6918,730.0,185.0,100.05,6967.9,1118.97,1209.72
1811,maize,12.3177,13.8223,-0.050087,3.417171,0.0283,0.8253,730.0,220.0,100.05,6696.0,1016.01,1206.6
1812,maize,10.4264,13.7891,-0.119715,4.931314,0.0228,0.8565,730.0,80.0,100.05,6802.9,1182.72,1207.38
1813,maize,8.8718,13.7567,-0.135186,16.02137,0.0164,0.7081,730.0,130.0,100.05,5857.2,896.29,1206.05
1814,maize,13.4218,13.7566,-0.099376,1.343926,0.0264,0.8522,730.0,200.0,100.05,7082.0,1132.5,1204.57
1815,maize,15.0878,13.7232,0.017414,0.127024,0.0254,0.7246,730.0,145.0,100.05,7511.2,1294.81,1202.56
1816,maize,18.5851,13.7202,0.065296,2.141577,0.0195,0.7159,730.0,160.0,100.05,7642.7,1312.67,1200.98
1817,maize,15.6119,13.7392,0.055413,0.913238,0.0175,0.7076,732.0,80.0,100.05,7063.8,1246.75,1202.4
1818,maize,13.9074,13.7296,-0.052489,0.551661,0.0301,1.0294,730.0,255.0,100.05,6981.6,1052.41,1200.49
1819,maize,15.1586,13.7776,0.036955,0.542622,0.0221,0.8669,730.0,110.0,100.05,7354.0,1290.49,1204.72
1820,maize,14.2377,13.775,-0.016023,0.642689,0.0177,0.7106,732.0,190.0,100.05,6825.7,1077.22,1202.37
1821,maize,14.3599,13.8206,0.010604,0.648558,0.033,0.9313,730.0,175.0,100.05,7219.7,1191.93,1205.7
1822,maize,15.5822,13.8352,0.035904,0.986235,0.0288,0.8254,732.0,200.0,100.05,7319.6,1190.7,1205.74
1823,maize,9.5515,13.8358,-0.157159,3.785667,0.0284,0.9396,732.0,195.0,100.05,6508.5,992.93,1205.73
1824,maize,13.1468,13.7996,-0.012477,7.349951,0.0243,0.6005,730.0,80.0,100.05,5518.1,861.53,1200.77
1825,maize,8.3228,13.7309,-0.135623,8.288231,0.031,0.7647,730.0,185.0,100.05,5632.4,785.1,1196.38
1826,maize,13.2846,13.7221,0.007325,0.229136,0.028,0.8165,730.0,240.0,100.05,7340.1,1157.02,1195.56
1827,maize,9.5706,13.71,-0.163829,7.303404,0.025,0.728,730.0,170.0,100.05,5252.9,705.23,1191.97
1828,maize,12.5053,13.6781,0.01167,2.813363,0.0198,0.6565,730.0,210.0,100.05,6374.1,945.54,1187.78
1829,maize,17.1656,13.6958,0.056732,3.981514,0.0165,0.6479,730.0,120.0,100.05,7081.4,1212.36,1187.35
1830,maize,14.238,13.6967,0.06063,0.677611,0.0229,0.659,730.0,175.0,100.05,6703.2,1062.8,1185.81
1831,maize,15.3248,13.7735,0.079402,1.438537,0.0271,0.7309,732.0,190.0,100.05,7095.7,1144.72,1188.16
1832,maize,12.605,13.7597,0.005556,0.23658,0.026,0.7607,732.0,220.0,100.05,7337.2,1175.11,1187.72
1833,maize,13.5808,13.7715,0.022135,0.532367,0.0244,0.5889,730.0,170.0,100.05,6410.3,994.58,1185.03
1834,maize,15.8792,13.7988,0.033271,3.67913,0.0247,0.5793,730.0,160.0,100.05,7732.1,1335.02,1186.11
