episode,crop,dap,xlai,topwt,water_mm,nitrogen_kg
5000,maize,35,0.2219,151.91,0.0,0.0
5000,maize,36,0.2343,164.34,0.0,0.0
5000,maize,37,0.2499,178.92,30.0,0.0
5000,maize,38,0.2407,180.06,0.0,0.0
5000,maize,39,0.2261,181.43,20.0,0.0
5000,maize,40,0.219,183.23,20.0,0.0
5000,maize,41,0.2084,185.25,0.0,0.0
5000,maize,42,0.2422,211.38,20.0,0.0
5000,maize,43,0.2962,244.97,10.0,0.0
5000,maize,44,0.3592,282.96,30.0,0.0
5000,maize,45,0.4454,337.15,20.0,0.0
5000,maize,46,0.5354,396.47,40.0,0.0
5000,maize,47,0.656,480.58,10.0,0.0
5000,maize,48,0.7749,568.48,0.0,0.0
5000,maize,49,0.8809,651.1,0.0,0.0
5000,maize,50,0.9826,734.25,20.0,0.0
5000,maize,51,1.0954,830.9,10.0,0.0
5000,maize,52,1.2159,939.35,30.0,0.0
5000,maize,53,1.2797,998.62,40.0,0.0
5000,maize,54,1.3651,1080.54,20.0,0.0
5000,maize,55,1.4614,1176.64,40.0,0.0
5000,maize,56,1.6045,1330.06,20.0,0.0
5000,maize,57,1.7308,1482.55,0.0,0.0
5000,maize,58,1.829,1625.23,0.0,0.0
5000,maize,59,1.9158,1776.31,0.0,0.0
5000,maize,60,1.9789,1916.87,0.0,0.0
5000,maize,61,2.0221,2048.09,40.0,0.0
5000,maize,62,2.0354,2149.02,10.0,0.0
5000,maize,63,2.0539,2271.74,0.0,0.0
5000,maize,64,2.0738,2409.75,10.0,0.0
5000,maize,65,2.1193,2617.7,40.0,0.0
5000,maize,66,2.1311,2802.83,10.0,0.0
5000,maize,67,2.1126,2942.02,20.0,0.0
5000,maize,68,2.0877,3083.57,20.0,0.0
5000,maize,69,2.0495,3193.85,20.0,0.0
5000,maize,70,2.0042,3285.72,0.0,0.0
5000,maize,71,1.962,3390.03,0.0,0.0
5000,maize,72,1.9199,3492.56,30.0,0.0
5000,maize,73,1.8822,3611.36,0.0,0.0
5000,maize,74,1.8389,3704.39,10.0,0.0
5000,maize,75,1.795,3789.63,10.0,0.0
5000,maize,76,1.7534,3878.6,10.0,0.0
5000,maize,77,1.7096,3952.92,40.0,0.0
5000,maize,78,1.6643,4015.03,30.0,0.0
5000,maize,79,1.6253,4096.82,30.0,0.0
5000,maize,80,1.5873,4177.52,30.0,0.0
5000,maize,81,1.5308,4297.43,40.0,0.0
5000,maize,82,1.5075,4456.88,20.0,0.0
5000,maize,83,1.4966,4681.76,40.0,0.0
5000,maize,84,1.4904,4910.34,0.0,0.0
5000,maize,85,1.4863,5151.62,0.0,0.0
5000,maize,86,1.484,5380.63,20.0,0.0
5000,maize,87,1.483,5612.06,20.0,0.0
5000,maize,88,1.483,5826.78,40.0,0.0
5000,maize,89,1.483,6039.97,0.0,0.0
5000,maize,90,1.483,6249.15,20.0,0.0
5000,maize,91,1.483,6462.6,40.0,0.0
5000,maize,92,1.483,6676.04,40.0,0.0
5000,maize,93,1.4817,6889.49,40.0,0.0
5000,maize,94,1.477,7102.94,30.0,0.0
5000,maize,95,1.4688,7316.38,20.0,0.0
5000,maize,96,1.4575,7529.83,10.0,0.0
5000,maize,97,1.4431,7738.82,0.0,0.0
5000,maize,98,1.4259,7952.27,40.0,0.0
5000,maize,99,1.4059,8165.71,10.0,0.0
5000,maize,100,1.3831,8345.31,10.0,0.0
5000,maize,101,1.358,8520.3,10.0,0.0
5000,maize,102,1.3313,8737.46,10.0,0.0
5000,maize,103,1.3031,8951.58,30.0,0.0
5000,maize,104,1.2727,9156.89,30.0,0.0
5000,maize,105,1.2402,9340.37,40.0,0.0
5000,maize,106,1.2059,9531.98,40.0,0.0
5000,maize,107,1.1703,9658.9,0.0,0.0
5000,maize,108,1.1335,9777.92,40.0,0.0
5000,maize,109,1.0965,9914.21,20.0,0.0
5000,maize,110,1.0594,10039.42,0.0,0.0
5000,maize,111,1.0221,10135.77,30.0,0.0
5000,maize,112,0.9848,10247.86,10.0,0.0
5000,maize,113,0.9478,10362.43,30.0,0.0
5000,maize,114,0.9111,10367.2,30.0,0.0
5000,maize,115,0.8761,10438.77,30.0,0.0
5000,maize,116,0.8428,10515.68,10.0,0.0
5000,maize,117,0.81,10585.9,10.0,0.0
5000,maize,118,0.7779,10666.26,20.0,0.0
5000,maize,119,0.7465,10740.9,40.0,0.0
5000,maize,120,0.7156,10807.3,10.0,0.0
5000,maize,121,0.6856,10859.34,10.0,0.0
5000,maize,122,0.6566,10908.96,10.0,0.0
5000,maize,123,0.6287,10964.87,10.0,0.0
5000,maize,124,0.6016,11016.62,10.0,0.0
5000,maize,125,0.5757,11067.68,20.0,0.0
5000,maize,126,0.5509,11111.47,30.0,0.0
5000,maize,127,0.5269,11150.64,40.0,0.0
5000,maize,128,0.5038,11192.99,0.0,0.0
5000,maize,129,0.4816,11227.69,30.0,0.0
5000,maize,130,0.4603,11262.85,40.0,0.0
5000,maize,131,0.4603,11262.85,30.0,0.0
5000,maize,132,0.4603,11262.85,0.0,0.0
5000,maize,132,0.4603,11262.85,0.0,0.0
