episode,crop,season_return,avg100_return,actor_loss,critic_loss,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
278,maize,-861.1656,-433.4703,,,3680.0,0.0,-121.7,5387.3,-861.17,-433.47
279,maize,-443.3666,-432.8233,,,3310.0,0.0,-62.66,6170.5,-443.37,-432.82
280,maize,-170.5723,-430.4512,,,2890.0,0.0,-24.11,6253.7,-170.57,-430.45
281,maize,-191.832,-424.3899,,,2670.0,0.0,-27.11,5640.7,-191.83,-424.39
282,maize,-406.9078,-422.8063,,,3230.0,0.0,-57.5,6124.4,-406.91,-422.81
283,maize,-390.6978,-424.6403,,,3320.0,0.0,-55.21,6405.2,-390.7,-424.64
284,maize,-503.3108,-427.9881,,,3440.0,0.0,-71.13,6242.8,-503.31,-427.99
285,maize,-406.1886,-426.9351,,,3180.0,0.0,-57.4,6007.2,-406.19,-426.94
286,maize,-712.433,-431.3224,,,3730.0,0.0,-100.68,6102.3,-712.43,-431.32
287,maize,-183.3114,-427.8396,,,2940.0,0.0,-25.91,6322.8,-183.31,-427.84
288,maize,-352.8958,-428.489,,,3200.0,0.0,-49.87,6268.4,-352.9,-428.49
289,maize,-583.6528,-432.9501,,,3480.0,0.0,-82.48,6017.4,-583.65,-432.95
290,maize,-691.9324,-433.221,,,3270.0,0.0,-97.78,5080.3,-691.93,-433.22
291,maize,-431.3105,-434.2427,,,3430.0,0.0,-60.95,6506.8,-431.31,-434.24
292,maize,-573.2169,-432.1892,,,3450.0,0.0,-81.01,5987.1,-573.22,-432.19
293,maize,-498.0955,-434.186,,,3230.0,0.0,-70.39,5759.6,-498.1,-434.19
294,maize,-378.6271,-436.4172,,,3190.0,0.0,-53.51,6141.5,-378.63,-436.42
295,maize,-745.8793,-441.0865,,,3590.0,0.0,-105.41,5632.5,-745.88,-441.09
296,maize,-777.3124,-445.1252,,,3610.0,0.0,-109.85,5554.8,-777.31,-445.13
297,maize,-596.2091,-447.604,,,3520.0,0.0,-84.26,6063.2,-596.21,-447.6
298,maize,-164.7119,-444.1912,,,2810.0,0.0,-23.28,6085.2,-164.71,-444.19
299,maize,-458.7923,-444.5961,,,3190.0,0.0,-64.84,5820.8,-458.79,-444.6
300,maize,-291.8781,-442.1998,,,3040.0,0.0,-41.25,6128.5,-291.88,-442.2
301,maize,-439.5271,-442.8853,,,3160.0,0.0,-62.11,5825.9,-439.53,-442.89
302,maize,-205.2141,-439.9153,,,2970.0,0.0,-29.0,6307.1,-205.21,-439.92
303,maize,-435.446,-440.1809,,,3100.0,0.0,-61.54,5698.2,-435.45,-440.18
304,maize,-702.5456,-441.6821,,,3330.0,0.0,-99.28,5181.8,-702.55,-441.68
305,maize,-493.6872,-441.6988,,,3260.0,0.0,-69.77,5849.3,-493.69,-441.7
306,maize,-236.9895,-437.1475,,,2990.0,0.0,-33.49,6228.0,-236.99,-437.15
307,maize,-450.8454,-435.3111,,,3270.0,0.0,-63.71,6044.6,-450.85,-435.31
308,maize,-217.1713,-433.6021,,,2950.0,0.0,-30.69,6211.3,-217.17,-433.6
309,maize,-569.8801,-432.3589,,,3320.0,0.0,-80.53,5688.5,-569.88,-432.36
310,maize,-609.7761,-433.4481,,,3390.0,0.0,-86.17,5696.9,-609.78,-433.45
311,maize,-509.3326,-433.9246,,,3070.0,0.0,-71.98,5330.7,-509.33,-433.92
312,maize,-260.8859,-429.6004,,,3050.0,0.0,-36.87,6276.5,-260.89,-429.6
313,maize,-599.3294,-429.8046,,,3300.0,0.0,-84.7,5522.7,-599.33,-429.8
314,maize,-862.3,-432.9768,,,3600.0,0.0,-121.86,5190.8,-862.3,-432.98
315,maize,-600.3376,-431.836,,,3470.0,0.0,-84.84,5926.6,-600.34,-431.84
316,maize,-275.2337,-430.739,,,2990.0,0.0,-38.9,6075.1,-275.23,-430.74
317,maize,-420.7893,-431.1855,,,3330.0,0.0,-59.47,6308.8,-420.79,-431.19
318,maize,-310.5563,-429.7441,,,3150.0,0.0,-43.89,6317.8,-310.56,-429.74
319,maize,-996.3329,-438.8926,,,3750.0,0.0,-140.8,5014.7,-996.33,-438.89
320,maize,-557.3699,-441.2167,,,3170.0,0.0,-78.77,5378.5,-557.37,-441.22
321,maize,-609.6236,-440.7894,,,3350.0,0.0,-86.15,5601.5,-609.62,-440.79
322,maize,-663.3552,-445.3659,,,3490.0,0.0,-93.74,5722.6,-663.36,-445.37
323,maize,-87.7169,-443.5141,,,2890.0,0.0,-12.4,6585.1,-87.72,-443.51
324,maize,-291.1817,-443.6895,,,3210.0,0.0,-41.15,6539.3,-291.18,-443.69
325,maize,-464.9752,-446.0764,,,3010.0,0.0,-65.71,5364.1,-464.98,-446.08
326,maize,-614.0018,-446.1274,,,3340.0,0.0,-86.77,5560.0,-614.0,-446.13
327,maize,-289.7497,-443.9288,,,3260.0,0.0,-40.95,6665.0,-289.75,-443.93
328,maize,-40.8513,-442.286,,,2930.0,0.0,-5.77,6868.6,-40.85,-442.29
329,maize,-87.1036,-436.9461,,,2900.0,0.0,-12.31,6611.6,-87.1,-436.95
330,maize,-590.3888,-439.3141,,,3370.0,0.0,-83.43,5726.4,-590.39,-439.31
331,maize,-849.339,-442.1512,,,3440.0,0.0,-120.03,4858.6,-849.34,-442.15
332,maize,-352.7885,-441.5578,,,2990.0,0.0,-49.86,5764.8,-352.79,-441.56
333,maize,-506.1836,-442.6383,,,3160.0,0.0,-71.53,5559.3,-506.18,-442.64
334,maize,-408.6061,-441.1049,,,3170.0,0.0,-57.74,5973.6,-408.61,-441.1
335,maize,-742.7235,-442.4889,,,3600.0,0.0,-104.96,5669.1,-742.72,-442.49
336,maize,-678.6655,-442.535,,,3500.0,0.0,-95.91,5685.3,-678.67,-442.53
337,maize,-524.3626,-443.8568,,,3380.0,0.0,-74.1,6014.5,-524.36,-443.86
338,maize,-415.4591,-441.6019,,,3200.0,0.0,-58.71,6018.2,-415.46,-441.6
339,maize,-422.7311,-443.6941,,,3340.0,0.0,-59.74,6325.1,-422.73,-443.69
340,maize,-251.2962,-443.6983,,,2810.0,0.0,-35.51,5738.8,-251.3,-443.7
341,maize,-692.0126,-449.1278,,,3550.0,0.0,-97.79,5751.9,-692.01,-449.13
342,maize,-465.3258,-450.6164,,,2970.0,0.0,-65.76,5266.7,-465.33,-450.62
343,maize,-315.2389,-450.8548,,,3180.0,0.0,-44.55,6371.0,-315.24,-450.85
344,maize,-534.9686,-450.9539,,,3220.0,0.0,-75.6,5588.1,-534.97,-450.95
345,maize,-467.6469,-452.432,,,3210.0,0.0,-66.09,5833.4,-467.65,-452.43
346,maize,-437.5803,-454.2023,,,3320.0,0.0,-61.84,6217.7,-437.58,-454.2
347,maize,-252.5086,-455.0336,,,2920.0,0.0,-35.68,5998.0,-252.51,-455.03
348,maize,-408.0065,-453.6873,,,3360.0,0.0,-57.66,6432.0,-408.01,-453.69
349,maize,-554.1075,-455.7126,,,3470.0,0.0,-78.31,6111.6,-554.11,-455.71
350,maize,-521.845,-455.6332,,,3120.0,0.0,-73.75,5400.6,-521.84,-455.63
351,maize,-275.9431,-454.6113,,,3150.0,0.0,-39.0,6456.2,-275.94,-454.61
352,maize,-508.8602,-454.6849,,,3270.0,0.0,-71.91,5812.6,-508.86,-454.68
353,maize,-585.5237,-457.6921,,,3270.0,0.0,-82.75,5505.9,-585.52,-457.69
354,maize,-497.0346,-460.1484,,,3120.0,0.0,-70.24,5499.9,-497.03,-460.15
355,maize,-257.9068,-461.2163,,,3030.0,0.0,-36.45,6240.4,-257.91,-461.22
356,maize,-467.1315,-463.7707,,,3080.0,0.0,-66.01,5523.5,-467.13,-463.77
357,maize,-422.9953,-465.2413,,,3120.0,0.0,-59.78,5796.0,-423.0,-465.24
358,maize,-533.4374,-465.6336,,,3440.0,0.0,-75.38,6122.3,-533.44,-465.63
359,maize,-487.0302,-465.2836,,,3400.0,0.0,-68.83,6211.9,-487.03,-465.28
360,maize,-593.7619,-463.3704,,,3300.0,0.0,-83.91,5545.0,-593.76,-463.37
361,maize,-218.1013,-458.2733,,,2960.0,0.0,-30.82,6231.6,-218.1,-458.27
362,maize,-688.0189,-465.1587,,,3530.0,0.0,-97.23,5719.9,-688.02,-465.16
363,maize,-311.7902,-464.6546,,,3050.0,0.0,-44.06,6072.8,-311.79,-464.65
364,maize,-761.8964,-466.0513,,,3570.0,0.0,-107.67,5520.4,-761.9,-466.05
365,maize,-563.233,-468.1368,,,3250.0,0.0,-79.6,5547.1,-563.23,-468.14
366,maize,-458.2032,-467.4906,,,3260.0,0.0,-64.75,5991.2,-458.2,-467.49
367,maize,-554.5282,-470.4399,,,3350.0,0.0,-78.37,5821.9,-554.53,-470.44
368,maize,-428.2925,-468.1858,,,3150.0,0.0,-60.53,5846.8,-428.29,-468.19
369,maize,-213.271,-468.3751,,,3180.0,0.0,-30.14,6778.9,-213.27,-468.38
370,maize,-596.1628,-469.4344,,,3290.0,0.0,-84.25,5511.3,-596.16,-469.43
371,maize,-603.825,-472.5239,,,3440.0,0.0,-85.33,5840.7,-603.82,-472.52
372,maize,-547.9783,-471.1144,,,3230.0,0.0,-77.44,5560.1,-547.98,-471.11
373,maize,-305.3835,-466.9486,,,3220.0,0.0,-43.16,6506.5,-305.38,-466.95
374,maize,-430.2816,-465.4672,,,3140.0,0.0,-60.81,5814.9,-430.28,-465.47
375,maize,-747.8552,-468.1643,,,3560.0,0.0,-105.69,5552.6,-747.86,-468.16
376,maize,-697.0672,-472.4835,,,3150.0,0.0,-98.51,4771.7,-697.07,-472.48
377,maize,-612.7636,-474.7647,,,3180.0,0.0,-86.6,5180.9,-612.76,-474.76
378,maize,-258.9251,-468.7423,,,3030.0,0.0,-36.59,6236.3,-258.93,-468.74
379,maize,-68.2288,-464.9909,,,2840.0,0.0,-9.64,6543.1,-68.23,-464.99
380,maize,-515.2281,-468.4375,,,3280.0,0.0,-72.81,5811.1,-515.23,-468.44
381,maize,-789.7218,-474.4164,,,3600.0,0.0,-111.6,5481.1,-789.72,-474.42
382,maize,-413.4607,-474.4819,,,3170.0,0.0,-58.43,5954.2,-413.46,-474.48
383,maize,-633.3232,-476.9082,,,3300.0,0.0,-89.5,5386.7,-633.32,-476.91
384,maize,-309.9819,-474.9749,,,3020.0,0.0,-43.81,6008.1,-309.98,-474.97
385,maize,-539.5162,-476.3081,,,3290.0,0.0,-76.24,5737.9,-539.52,-476.31
386,maize,-323.3033,-472.4168,,,3030.0,0.0,-45.69,5978.8,-323.3,-472.42
387,maize,-675.111,-477.3348,,,3420.0,0.0,-95.41,5507.6,-675.11,-477.33
388,maize,-529.1738,-479.0976,,,3360.0,0.0,-74.78,5947.3,-529.17,-479.1
389,maize,-221.6533,-475.4776,,,2980.0,0.0,-31.32,6265.4,-221.65,-475.48
390,maize,-441.3107,-472.9714,,,3250.0,0.0,-62.37,6034.8,-441.31,-472.97
391,maize,-489.4703,-473.553,,,3340.0,0.0,-69.17,6058.1,-489.47,-473.55
392,maize,-783.0481,-475.6513,,,3650.0,0.0,-110.66,5627.8,-783.05,-475.65
393,maize,-553.0184,-476.2006,,,3260.0,0.0,-78.15,5611.9,-553.02,-476.2
394,maize,-591.6414,-478.3307,,,3270.0,0.0,-83.61,5481.4,-591.64,-478.33
395,maize,-292.368,-473.7956,,,3100.0,0.0,-41.32,6270.5,-292.37,-473.8
396,maize,-787.6237,-473.8987,,,3610.0,0.0,-111.31,5513.5,-787.62,-473.9
397,maize,-158.1571,-469.5182,,,2840.0,0.0,-22.35,6183.4,-158.16,-469.52
398,maize,-458.2281,-472.4533,,,3110.0,0.0,-64.76,5631.1,-458.23,-472.45
399,maize,-539.338,-473.2588,,,3280.0,0.0,-76.22,5714.6,-539.34,-473.26
400,maize,-470.1619,-475.0416,,,3050.0,0.0,-66.44,5439.4,-470.16,-475.04
401,maize,-585.567,-476.502,,,3360.0,0.0,-82.75,5721.7,-585.57,-476.5
402,maize,-152.5334,-475.9752,,,2860.0,0.0,-21.56,6253.9,-152.53,-475.98
403,maize,-273.6614,-474.3574,,,3090.0,0.0,-38.67,6321.4,-273.66,-474.36
404,maize,-414.3734,-471.4757,,,3170.0,0.0,-58.56,5950.5,-414.37,-471.48
405,maize,-203.5119,-468.5739,,,3060.0,0.0,-28.76,6530.0,-203.51,-468.57
406,maize,-618.8424,-472.3924,,,3390.0,0.0,-87.45,5660.6,-618.84,-472.39
407,maize,-2.3421,-467.9074,,,2540.0,0.0,-0.33,6086.6,-2.34,-467.91
408,maize,-849.7554,-474.2332,,,3620.0,0.0,-120.09,5289.0,-849.76,-474.23
409,maize,-493.2213,-473.4667,,,3170.0,0.0,-69.7,5635.1,-493.22,-473.47
410,maize,-201.4082,-469.383,,,3130.0,0.0,-28.46,6706.4,-201.41,-469.38
411,maize,-637.2079,-470.6617,,,3510.0,0.0,-90.05,5875.2,-637.21,-470.66
412,maize,-564.0424,-473.6933,,,3400.0,0.0,-79.71,5903.8,-564.04,-473.69
413,maize,-581.0906,-473.5109,,,3370.0,0.0,-82.12,5763.6,-581.09,-473.51
414,maize,-596.9882,-470.8578,,,3330.0,0.0,-84.37,5604.0,-596.99,-470.86
415,maize,-615.5054,-471.0095,,,3450.0,0.0,-86.98,5818.0,-615.51,-471.01
416,maize,-456.7683,-472.8248,,,3310.0,0.0,-64.55,6116.9,-456.77,-472.82
417,maize,-560.6225,-474.2231,,,3430.0,0.0,-79.23,5989.5,-560.62,-474.22
418,maize,-537.698,-476.4946,,,3330.0,0.0,-75.99,5841.2,-537.7,-476.49
419,maize,-782.2334,-474.3536,,,3650.0,0.0,-110.54,5631.1,-782.23,-474.35
420,maize,-406.3964,-472.8438,,,3160.0,0.0,-57.43,5958.4,-406.4,-472.84
421,maize,-650.4006,-473.2516,,,3320.0,0.0,-91.91,5366.4,-650.4,-473.25
422,maize,-621.251,-472.8306,,,3410.0,0.0,-87.79,5699.0,-621.25,-472.83
423,maize,-407.7036,-476.0304,,,3140.0,0.0,-57.62,5905.2,-407.7,-476.03
424,maize,-649.5983,-479.6146,,,3320.0,0.0,-91.8,5369.6,-649.6,-479.61
425,maize,-325.3421,-478.2183,,,3030.0,0.0,-45.98,5970.6,-325.34,-478.22
426,maize,-597.6855,-478.0551,,,3300.0,0.0,-84.46,5529.3,-597.69,-478.06
427,maize,-698.3882,-482.1415,,,3530.0,0.0,-98.7,5678.4,-698.39,-482.14
428,maize,-548.3796,-487.2168,,,3180.0,0.0,-77.5,5438.5,-548.38,-487.22
429,maize,-586.0722,-492.2065,,,3200.0,0.0,-82.82,5335.7,-586.07,-492.21
430,maize,-487.3418,-491.176,,,3150.0,0.0,-68.87,5610.6,-487.34,-491.18
431,maize,-654.6095,-489.2287,,,3560.0,0.0,-92.51,5925.6,-654.61,-489.23
432,maize,-536.7177,-491.068,,,3350.0,0.0,-75.85,5893.1,-536.72,-491.07
433,maize,-573.8183,-491.7443,,,3390.0,0.0,-81.09,5840.7,-573.82,-491.74
434,maize,-579.6488,-493.4548,,,3320.0,0.0,-81.92,5649.4,-579.65,-493.45
435,maize,-37.2286,-486.3998,,,2770.0,0.0,-5.26,6499.1,-37.23,-486.4
436,maize,-511.6307,-484.7295,,,3320.0,0.0,-72.3,5921.5,-511.63,-484.73
437,maize,-874.6098,-488.2319,,,3650.0,0.0,-123.6,5261.6,-874.61,-488.23
438,maize,-710.4904,-491.1822,,,3400.0,0.0,-100.41,5318.0,-710.49,-491.18
439,maize,-531.0421,-492.2653,,,3370.0,0.0,-75.05,5963.8,-531.04,-492.27
440,maize,-369.1193,-493.4436,,,3050.0,0.0,-52.16,5843.5,-369.12,-493.44
441,maize,-564.7385,-492.1708,,,3540.0,0.0,-79.81,6237.0,-564.74,-492.17
442,maize,-587.7985,-493.3956,,,3570.0,0.0,-83.07,6216.8,-587.8,-493.4
443,maize,-501.506,-495.2582,,,3150.0,0.0,-70.87,5554.0,-501.51,-495.26
444,maize,-322.1251,-493.1298,,,3050.0,0.0,-45.52,6031.5,-322.13,-493.13
445,maize,-751.7226,-495.9706,,,3520.0,0.0,-106.23,5441.1,-751.72,-495.97
446,maize,-529.4485,-496.8892,,,3140.0,0.0,-74.82,5418.2,-529.45,-496.89
447,maize,-227.7656,-496.6418,,,2990.0,0.0,-32.19,6264.9,-227.77,-496.64
448,maize,-506.6108,-497.6279,,,3290.0,0.0,-71.59,5869.6,-506.61,-497.63
449,maize,-553.0897,-497.6177,,,3380.0,0.0,-78.16,5899.6,-553.09,-497.62
450,maize,-573.2451,-498.1317,,,3390.0,0.0,-81.01,5843.0,-573.25,-498.13
451,maize,-503.4941,-500.4072,,,3330.0,0.0,-71.15,5978.0,-503.49,-500.41
452,maize,-375.8318,-499.0769,,,3060.0,0.0,-53.11,5840.7,-375.83,-499.08
453,maize,-586.2301,-499.084,,,3330.0,0.0,-82.85,5647.1,-586.23,-499.08
454,maize,-586.4079,-499.9777,,,3500.0,0.0,-82.87,6054.4,-586.41,-499.98
455,maize,-435.2254,-501.7509,,,3120.0,0.0,-61.51,5747.1,-435.23,-501.75
456,maize,-531.9463,-502.399,,,3140.0,0.0,-75.17,5408.2,-531.95,-502.4
457,maize,-383.43,-502.0034,,,3000.0,0.0,-54.19,5666.3,-383.43,-502.0
458,maize,-455.1262,-501.2203,,,3230.0,0.0,-64.32,5931.5,-455.13,-501.22
459,maize,-421.1452,-500.5614,,,3100.0,0.0,-59.52,5755.4,-421.15,-500.56
460,maize,-562.1552,-500.2454,,,3390.0,0.0,-79.44,5887.4,-562.16,-500.25
461,maize,22.7874,-497.8365,,,2980.0,0.0,3.22,7243.1,22.79,-497.84
462,maize,-559.4007,-496.5503,,,3340.0,0.0,-79.05,5778.4,-559.4,-496.55
463,maize,-527.6055,-498.7084,,,3090.0,0.0,-74.56,5305.6,-527.61,-498.71
464,maize,-504.9635,-496.1391,,,3210.0,0.0,-71.36,5684.1,-504.96,-496.14
465,maize,-376.4043,-494.2708,,,3100.0,0.0,-53.19,5934.4,-376.4,-494.27
466,maize,-228.2934,-491.9717,,,3280.0,0.0,-32.26,6958.8,-228.29,-491.97
467,maize,-533.1546,-491.758,,,3200.0,0.0,-75.34,5547.4,-533.15,-491.76
468,maize,-401.4365,-491.4894,,,3290.0,0.0,-56.73,6290.3,-401.44,-491.49
469,maize,-745.5717,-496.8124,,,3550.0,0.0,-105.36,5537.7,-745.57,-496.81
470,maize,-437.8504,-495.2293,,,3120.0,0.0,-61.88,5736.6,-437.85,-495.23
471,maize,-645.3864,-495.6449,,,3270.0,0.0,-91.21,5266.5,-645.39,-495.64
472,maize,-427.2971,-494.4381,,,3070.0,0.0,-60.39,5658.8,-427.3,-494.44
473,maize,-649.2222,-497.8765,,,3380.0,0.0,-91.75,5515.1,-649.22,-497.88
474,maize,-496.7714,-498.5414,,,3320.0,0.0,-70.2,5980.9,-496.77,-498.54
475,maize,-364.2906,-494.7058,,,3280.0,0.0,-51.48,6414.8,-364.29,-494.71
476,maize,-791.5993,-495.6511,,,3500.0,0.0,-111.87,5233.6,-791.6,-495.65
477,maize,-455.655,-494.08,,,3080.0,0.0,-64.39,5569.4,-455.66,-494.08
478,maize,-402.5714,-495.5164,,,3220.0,0.0,-56.89,6117.7,-402.57,-495.52
479,maize,-349.4554,-498.3287,,,3120.0,0.0,-49.38,6090.2,-349.46,-498.33
480,maize,-283.0132,-496.0066,,,3040.0,0.0,-40.0,6163.9,-283.01,-496.01
481,maize,-464.5309,-492.7547,,,3190.0,0.0,-65.65,5797.9,-464.53,-492.75
482,maize,-664.8643,-495.2687,,,3400.0,0.0,-93.96,5500.5,-664.86,-495.27
483,maize,-961.322,-498.5487,,,3510.0,0.0,-135.85,4578.7,-961.32,-498.55
484,maize,-491.6424,-500.3653,,,3190.0,0.0,-69.48,5689.4,-491.64,-500.37
485,maize,-217.7525,-497.1476,,,3200.0,0.0,-30.77,6809.0,-217.75,-497.15
486,maize,-562.5381,-499.54,,,3310.0,0.0,-79.5,5693.8,-562.54,-499.54
487,maize,-549.2418,-498.2813,,,3280.0,0.0,-77.62,5675.0,-549.24,-498.28
488,maize,-498.216,-497.9717,,,3260.0,0.0,-70.41,5831.1,-498.22,-497.97
489,maize,-593.932,-501.6945,,,3480.0,0.0,-83.93,5976.3,-593.93,-501.69
490,maize,-549.0295,-502.7717,,,3130.0,0.0,-77.59,5315.9,-549.03,-502.77
491,maize,-591.9154,-503.7962,,,3560.0,0.0,-83.65,6176.3,-591.92,-503.8
492,maize,-332.8282,-499.294,,,2860.0,0.0,-47.03,5532.7,-332.83,-499.29
493,maize,-627.1366,-500.0351,,,3170.0,0.0,-88.63,5099.5,-627.14,-500.04
494,maize,-665.6054,-500.7748,,,3330.0,0.0,-94.06,5329.6,-665.61,-500.77
495,maize,-472.1399,-502.5725,,,3300.0,0.0,-66.72,6031.4,-472.14,-502.57
496,maize,-549.012,-500.1864,,,3450.0,0.0,-77.59,6084.0,-549.01,-500.19
497,maize,-562.4898,-504.2297,,,3120.0,0.0,-79.49,5238.0,-562.49,-504.23
498,maize,-107.9218,-500.7266,,,2860.0,0.0,-15.25,6432.3,-107.92,-500.73
499,maize,-577.6548,-501.1098,,,3360.0,0.0,-81.63,5753.4,-577.65,-501.11
500,maize,-376.4299,-500.1725,,,3150.0,0.0,-53.2,6054.3,-376.43,-500.17
501,maize,-504.9495,-499.3663,,,3270.0,0.0,-71.36,5828.2,-504.95,-499.37
502,maize,-310.8907,-500.9499,,,2990.0,0.0,-43.93,5932.4,-310.89,-500.95
503,maize,-634.8525,-504.5618,,,3360.0,0.0,-89.72,5524.6,-634.85,-504.56
504,maize,-432.6684,-504.7448,,,3290.0,0.0,-61.14,6165.3,-432.67,-504.74
505,maize,-524.9308,-507.9589,,,3480.0,0.0,-74.18,6252.3,-524.93,-507.96
506,maize,-262.0646,-504.3912,,,3060.0,0.0,-37.03,6295.7,-262.06,-504.39
507,maize,-387.3282,-508.241,,,3040.0,0.0,-54.74,5746.7,-387.33,-508.24
508,maize,-473.4275,-504.4777,,,3140.0,0.0,-66.9,5642.3,-473.43,-504.48
509,maize,-49.9619,-500.0451,,,2900.0,0.0,-7.06,6760.2,-49.96,-500.05
510,maize,-290.8047,-500.9391,,,3140.0,0.0,-41.1,6372.8,-290.8,-500.94
511,maize,-432.8228,-498.8953,,,3040.0,0.0,-61.17,5564.7,-432.82,-498.9
512,maize,-381.6854,-497.0717,,,3360.0,0.0,-53.94,6537.3,-381.69,-497.07
513,maize,-371.5445,-494.9762,,,3280.0,0.0,-52.51,6385.8,-371.54,-494.98
514,maize,-295.5608,-491.962,,,3000.0,0.0,-41.77,6017.8,-295.56,-491.96
515,maize,-498.4218,-490.7911,,,3250.0,0.0,-70.44,5806.3,-498.42,-490.79
516,maize,-280.2418,-489.0259,,,2880.0,0.0,-39.6,5791.0,-280.24,-489.03
517,maize,-529.5662,-488.7153,,,3270.0,0.0,-74.84,5729.7,-529.57,-488.72
518,maize,-201.584,-485.3542,,,3110.0,0.0,-28.49,6657.7,-201.58,-485.35
519,maize,-387.8128,-481.4099,,,3250.0,0.0,-54.81,6248.7,-387.81,-481.41
520,maize,-498.7578,-482.3336,,,3390.0,0.0,-70.48,6141.0,-498.76,-482.33
521,maize,-524.5173,-481.0747,,,3290.0,0.0,-74.12,5797.9,-524.52,-481.07
522,maize,-417.598,-479.0382,,,3090.0,0.0,-59.01,5745.6,-417.6,-479.04
523,maize,-174.8568,-476.7097,,,2980.0,0.0,-24.71,6452.6,-174.86,-476.71
524,maize,-570.2714,-475.9165,,,3340.0,0.0,-80.59,5734.9,-570.27,-475.92
525,maize,-545.3478,-478.1165,,,3240.0,0.0,-77.07,5594.6,-545.35,-478.12
526,maize,-136.6862,-473.5065,,,2860.0,0.0,-19.32,6317.3,-136.69,-473.51
527,maize,-476.1968,-471.2846,,,3110.0,0.0,-67.3,5559.2,-476.2,-471.28
528,maize,-671.1695,-472.5125,,,3370.0,0.0,-94.85,5403.3,-671.17,-472.51
529,maize,-445.7163,-471.109,,,3060.0,0.0,-62.99,5561.1,-445.72,-471.11
530,maize,-471.5829,-470.9514,,,3240.0,0.0,-66.64,5889.7,-471.58,-470.95
531,maize,-595.838,-470.3636,,,3380.0,0.0,-84.2,5728.6,-595.84,-470.36
532,maize,-654.7493,-471.544,,,3500.0,0.0,-92.53,5781.0,-654.75,-471.54
533,maize,-310.8787,-468.9146,,,3230.0,0.0,-43.93,6508.5,-310.88,-468.91
534,maize,-644.7732,-469.5658,,,3560.0,0.0,-91.12,5964.9,-644.77,-469.57
535,maize,-408.3547,-473.2771,,,3170.0,0.0,-57.71,5974.6,-408.35,-473.28
536,maize,-404.2292,-472.2031,,,3220.0,0.0,-57.13,6111.1,-404.23,-472.2
537,maize,-707.202,-470.529,,,3530.0,0.0,-99.94,5643.2,-707.2,-470.53
538,maize,-513.4508,-468.5586,,,3250.0,0.0,-72.56,5746.2,-513.45,-468.56
539,maize,-471.4584,-467.9627,,,3410.0,0.0,-66.63,6298.2,-471.46,-467.96
540,maize,-697.441,-471.246,,,3470.0,0.0,-98.56,5538.2,-697.44,-471.25
541,maize,-443.0553,-470.0291,,,3390.0,0.0,-62.61,6363.8,-443.06,-470.03
542,maize,-458.3316,-468.7345,,,3230.0,0.0,-64.77,5918.7,-458.33,-468.73
543,maize,-673.6794,-470.4562,,,3540.0,0.0,-95.2,5801.3,-673.68,-470.46
544,maize,-571.3748,-472.9487,,,3400.0,0.0,-80.75,5874.5,-571.37,-472.95
545,maize,-399.9703,-469.4312,,,3140.0,0.0,-56.52,5936.1,-399.97,-469.43
546,maize,-354.13,-467.678,,,3090.0,0.0,-50.05,5999.5,-354.13,-467.68
547,maize,-492.156,-470.3219,,,3310.0,0.0,-69.55,5975.4,-492.16,-470.32
548,maize,-510.8476,-470.3643,,,3280.0,0.0,-72.19,5828.6,-510.85,-470.36
549,maize,-541.8013,-470.2514,,,3300.0,0.0,-76.57,5752.8,-541.8,-470.25
550,maize,-225.3387,-466.7723,,,2880.0,0.0,-31.84,6010.6,-225.34,-466.77
551,maize,-154.2016,-463.2794,,,2960.0,0.0,-21.79,6487.2,-154.2,-463.28
552,maize,-469.9872,-464.2209,,,3150.0,0.0,-66.42,5680.1,-469.99,-464.22
553,maize,-315.8963,-461.5176,,,3200.0,0.0,-44.64,6416.4,-315.9,-461.52
554,maize,-405.2425,-459.7059,,,3270.0,0.0,-57.27,6227.0,-405.24,-459.71
555,maize,-648.7975,-461.8417,,,3210.0,0.0,-91.69,5108.8,-648.8,-461.84
556,maize,-574.1132,-462.2633,,,3300.0,0.0,-81.13,5623.5,-574.11,-462.26
557,maize,-531.9279,-463.7483,,,3350.0,0.0,-75.17,5912.3,-531.93,-463.75
558,maize,-212.6125,-461.3232,,,3090.0,0.0,-30.05,6565.5,-212.61,-461.32
559,maize,6.3891,-457.0478,,,2820.0,0.0,0.9,6793.6,6.39,-457.05
560,maize,-435.3718,-455.78,,,3230.0,0.0,-61.53,6010.5,-435.37,-455.78
561,maize,-377.6237,-459.7841,,,3360.0,0.0,-53.37,6553.5,-377.62,-459.78
562,maize,-678.481,-460.9749,,,3430.0,0.0,-95.88,5518.1,-678.48,-460.97
563,maize,-616.4216,-461.8631,,,3380.0,0.0,-87.11,5646.3,-616.42,-461.86
564,maize,-454.4149,-461.3576,,,3130.0,0.0,-64.22,5694.3,-454.41,-461.36
565,maize,-708.8522,-464.6821,,,3400.0,0.0,-100.17,5324.6,-708.85,-464.68
566,maize,-716.7569,-469.5667,,,3700.0,0.0,-101.29,6013.0,-716.76,-469.57
567,maize,-712.2781,-471.3579,,,3280.0,0.0,-100.66,5022.9,-712.28,-471.36
568,maize,-528.116,-472.6247,,,3370.0,0.0,-74.63,5975.5,-528.12,-472.62
